ID,ComplainDate,CompletionDate,CustomerID,BrokerID,ProductID,ComplainPriorityID,ComplainTypeID,ComplainSourceID,ComplainCategoryID,ComplainStatusID,ClientSatisfaction,ExpectedReimbursement,RegionID
3942,02-03-15,02-04-15,842346,10037,2,2,7,7,10,9,SAT,0,923
3943,02-03-15,02-05-15,1854107,9499,73,2,5,7,21,9,SAT,0,696
3998,02-12-15,02/26/15,1732456,11626,73,2,7,7,9,9,SAT,0,877
4089,03-04-15,03/17/15,841854,11255,10,2,7,7,21,9,SAT,0,732
4126,03-11-15,03/24/15,2141554,1079,38,2,5,7,21,9,SAT,0,248
4127,03-11-15,03/17/15,2520479,2172,60,2,7,7,23,9,SAT,0,182
4131,03/13/15,03/19/15,1800295,2637,62,2,7,7,21,9,SAT,0,189
4198,04-01-15,05-12-15,1878016,12000,54,2,2,7,8,9,SAT,0,457
4270,04/22/15,05-05-15,683090,9260,35,2,7,7,21,9,SAT,0,746
4578,07/21/15,07/22/15,2216229,8919,26,1,5,7,21,9,SAT,0,448
4599,07/29/15,08-03-15,720806,9803,61,2,7,7,21,9,SAT,0,52
4949,11/30/15,12-09-15,1798614,151,64,2,5,7,13,9,SAT,0,239
5861,05/13/16,05/13/16,1893268,11077,34,2,5,7,8,9,SAT,0,33
6916,03/24/17,03/29/17,894162,9560,30,2,5,7,18,9,SAT,0,277
9707,06-05-18,06-05-18,2366731,8601,24,2,9,7,40,9,SAT,0,721
2628,10/17/13,10/22/13,2165,10844,12,2,7,7,32,9,NSA,0,412
2752,11/26/13,12-03-13,7743,116,25,2,2,7,11,9,NSA,0,161
1331,12-06-12,12-11-12,34389,753,44,2,4,7,11,9,NSA,0,83
1471,01-11-13,01/25/13,1709752,1239,62,2,4,7,50,9,NSA,0,595
2863,12/30/13,01/17/14,49996,940,5,2,5,7,13,9,NSA,0,865
3216,05-12-14,05/14/14,1812488,528,62,2,5,7,32,9,NSA,0,454
821,07/25/12,08/27/12,565362,1552,25,2,5,7,11,9,NSA,0,126
1799,03-06-13,04/15/13,446930,1526,49,2,2,7,25,9,NSA,0,369
2695,11-11-13,11-11-13,136638,10569,27,2,2,7,11,9,NSA,0,490
1924,04-04-13,04/25/13,178856,9884,74,2,4,7,54,9,NSA,0,424
2768,11/29/13,12/13/13,2036880,1516,47,2,4,7,13,9,NSA,0,839
1358,12/13/12,01-11-13,1659763,12510,28,2,2,7,10,9,NSA,0,606
1564,01/25/13,05/20/13,1791801,8882,27,2,4,7,15,9,NSA,0,926
1591,01/30/13,02-06-13,1738302,12087,35,2,7,7,32,9,NSA,0,622
1670,02-12-13,02/15/13,464678,2335,61,2,7,7,32,9,NSA,0,691
1710,02/19/13,03/22/13,2115978,1140,68,2,2,7,50,9,NSA,0,101
1766,02/28/13,04/17/13,720325,2309,33,2,4,7,13,9,NSA,0,219
1786,03-04-13,04/25/13,644888,11093,20,2,4,7,50,9,NSA,0,796
1922,04-04-13,04/25/13,2305285,9796,58,2,4,7,15,9,NSA,0,898
1923,04-04-13,04/25/13,894205,1875,57,2,4,7,15,9,NSA,0,332
2968,02-07-14,02-10-14,564949,10850,19,2,2,7,11,9,NSA,0,673
2035,05-02-13,05-10-13,1876151,1512,66,2,2,7,11,9,NSA,0,148
2127,06-12-13,06/26/13,1700686,8066,10,2,2,7,11,9,NSA,0,463
2251,06/13/13,07-08-13,1675398,11904,37,2,2,7,11,9,NSA,0,55
2256,06/27/13,07-03-13,1659662,416,3,2,2,7,54,9,NSA,0,185
2265,05/23/13,07-08-13,2199074,11461,72,1,4,7,11,9,NSA,0,372
2318,07-12-13,08-05-13,508291,9588,3,2,5,7,13,9,NSA,0,258
2355,07/25/13,08/20/13,758962,1115,66,2,7,7,10,9,NSA,0,759
2364,07/29/13,07/30/13,1708681,2335,12,2,2,7,54,9,NSA,0,864
2374,07/31/13,08-01-13,1917882,11150,33,2,7,7,10,9,NSA,0,780
2426,08/23/13,09-02-13,1853165,12414,62,2,2,7,18,9,NSA,0,195
2515,09/18/13,10/17/13,1815523,12250,61,2,4,7,50,9,NSA,0,149
2548,09/30/13,10/30/13,797591,10067,76,2,4,7,15,9,NSA,0,705
2550,09/30/13,10/16/13,889008,1140,49,2,2,7,11,9,NSA,0,907
2564,10-02-13,10-09-13,1806634,994,51,2,2,7,37,9,NSA,0,828
2724,11/18/13,12-06-13,2360740,8201,38,2,2,7,11,9,NSA,0,145
2758,11/27/13,11/27/13,2117280,300,35,2,2,7,11,9,NSA,0,983
2785,12-04-13,12-04-13,2089156,11051,48,2,2,7,11,9,NSA,0,490
2862,01-08-14,01/16/14,1848302,11074,28,2,7,7,29,9,NSA,0,699
3417,07/15/14,08/29/14,1689942,507,73,2,2,7,11,9,NSA,0,967
3446,07/25/14,10/27/14,2036964,12246,2,2,2,7,10,9,NSA,0,357
1481,01/14/13,01/16/13,8040,10073,77,2,2,7,18,9,N/A,0,11
5976,08-01-16,08-02-16,1819751,12256,45,2,99,7,999,9,N/A,0,671
8649,10/24/17,10/25/17,12656,12000,23,2,99,7,999,9,N/A,0,321
8994,01/25/18,01/31/18,20175,1706,20,2,9,7,40,9,N/A,0,111
4568,07/17/15,07/17/15,547578,10534,37,2,5,7,15,9,N/A,0,819
2423,08/21/13,08/29/13,45010,8066,72,2,5,7,18,9,N/A,0,977
5143,01/18/16,02-01-16,273763,507,23,2,5,7,33,9,N/A,0,355
746,06/18/12,07-02-12,46899,11626,20,2,5,7,11,9,N/A,0,490
1483,01/14/13,01/21/13,52702,9933,24,2,5,7,18,9,N/A,0,571
5969,08-03-16,08/16/16,1641291,2335,27,2,5,7,15,9,N/A,0,956
5622,04/26/16,05/30/16,682405,11230,16,2,5,7,33,9,N/A,0,990
7727,07/14/17,07/19/17,70566,11287,52,2,5,7,12,9,N/A,0,770
9261,03/21/18,03/21/18,97005,10710,50,2,9,7,12,9,N/A,0,835
1965,04-12-13,04/30/13,315260,12563,15,2,2,7,18,9,N/A,0,115
2258,06/27/13,06/28/13,105101,10646,20,2,2,7,11,9,N/A,0,848
1971,04/16/13,05/21/13,2130979,11245,43,2,2,7,11,9,N/A,0,495
9716,06-07-18,06-11-18,566326,9901,75,2,9,7,12,9,N/A,0,924
8902,01-04-18,01-12-18,121236,974,31,2,9,7,12,9,N/A,0,1
9365,04/17/18,04/20/18,121508,12621,35,2,9,7,40,9,N/A,0,380
4575,07/20/15,07/20/15,1867786,11173,21,2,5,7,15,9,N/A,0,286
2119,05/23/13,06-10-13,700510,12127,24,2,2,7,25,9,N/A,0,679
1863,03/20/13,04-05-13,149169,11175,14,2,2,7,15,9,N/A,0,21
2000,04/23/13,05/23/13,403643,11063,66,2,2,7,32,9,N/A,0,522
8727,11/16/17,11/17/17,1827023,9395,33,2,99,7,12,9,N/A,0,474
2378,08-01-13,08/14/13,176490,8530,5,2,4,7,15,9,N/A,0,986
1561,01/25/13,01/28/13,1788334,1328,20,2,2,7,18,9,N/A,0,239
2514,09/18/13,09/18/13,193488,11461,33,2,5,7,11,9,N/A,0,347
2020,04/29/13,04/29/13,197868,586,24,2,2,7,18,9,N/A,0,308
4984,12-02-15,12-08-15,200643,9775,1,2,4,7,12,9,N/A,0,89
2038,05/14/13,05/17/13,214057,10577,66,2,2,7,11,9,N/A,0,984
2552,09/30/13,10-01-13,214571,1430,7,2,5,7,18,9,N/A,0,899
2399,08-08-13,08-08-13,216798,9857,76,2,2,7,15,9,N/A,0,459
2200,08/23/13,08/29/13,1911891,2178,31,2,2,7,11,9,N/A,0,347
1424,01-03-13,01/23/13,1708641,10898,69,2,2,7,34,9,N/A,0,185
1426,01-04-13,01/17/13,312977,1499,23,2,5,7,45,9,N/A,0,449
3335,06/18/14,06/19/14,1793233,10623,39,2,5,7,13,9,N/A,0,322
1455,01-09-13,01/18/13,1898547,10536,45,2,2,7,18,9,N/A,0,287
1470,01-10-13,02-06-13,1788944,12066,15,2,2,7,32,9,N/A,0,256
1488,01/15/13,01/25/13,1858488,12246,2,2,2,7,18,9,N/A,0,110
1489,01/15/13,01/25/13,630942,12428,52,2,2,7,18,9,N/A,0,496
1511,01/16/13,01/24/13,1804989,2666,54,2,2,7,18,9,N/A,0,947
1524,01/17/13,02-08-13,840244,645,9,2,4,7,15,9,N/A,0,469
4240,04/14/15,04/22/15,2102557,10576,6,2,5,7,15,9,N/A,0,626
1593,01/31/13,02/22/13,2116142,10676,19,2,2,7,15,9,N/A,0,609
1594,01/31/13,02-11-13,825585,11147,13,2,2,7,33,9,N/A,0,156
1633,02-07-13,02/27/13,2138877,2538,25,2,2,7,11,9,N/A,0,935
2470,09-09-13,09/13/13,603246,10978,47,2,2,7,11,9,N/A,0,365
1678,02/13/13,02/25/13,1871462,10186,10,2,2,7,11,9,N/A,0,237
1679,02/13/13,03-08-13,2088278,2335,76,2,2,7,15,9,N/A,0,519
1728,02/21/13,03-08-13,429221,2507,62,2,2,7,32,9,N/A,0,538
2430,08/26/13,08/27/13,471841,12428,9,2,2,7,54,9,N/A,0,204
1739,02/22/13,03-04-13,393018,138,53,2,5,7,18,9,N/A,0,628
1741,02/25/13,02/25/13,459079,11265,2,2,2,7,8,9,N/A,0,330
1747,02/26/13,02/28/13,566357,8116,53,2,4,7,46,9,N/A,0,149
1771,03-01-13,03/15/13,1786371,12065,6,2,2,7,32,9,N/A,0,605
6619,01-10-17,02/13/17,1893386,12044,77,2,5,7,33,9,N/A,0,633
1784,03-05-13,03/22/13,1852653,1515,25,2,5,7,15,9,N/A,0,341
9084,02-12-18,02/16/18,277443,10152,7,2,9,7,12,9,N/A,0,437
7721,07-12-17,07/14/17,2220291,11932,5,2,99,7,999,9,N/A,0,645
2212,06-11-13,06/14/13,289310,11123,58,2,2,7,46,9,N/A,0,362
1893,03/27/13,04/15/13,732844,119,3,2,2,7,46,9,N/A,0,83
8477,10/13/17,10/20/17,292625,9311,31,2,99,7,999,9,N/A,0,819
9632,05/21/18,05/22/18,294346,1292,13,2,9,7,12,9,N/A,0,397
3916,01/27/15,01/27/15,1889855,10055,57,2,5,7,15,9,N/A,0,466
1938,04-09-13,04/17/13,582687,8984,22,2,2,7,18,9,N/A,0,122
4082,03-04-15,03/19/15,302654,2380,56,2,5,7,21,9,N/A,0,734
5313,02-11-16,02/23/16,1898485,11121,67,2,99,7,2,9,N/A,0,72
1995,04/19/13,04/30/13,2348144,9247,45,2,2,7,32,9,N/A,0,846
2014,04/26/13,05-09-13,1893319,9998,43,2,2,7,11,9,N/A,0,213
2015,04/26/13,05-10-13,540712,175,75,2,2,7,32,9,N/A,0,694
2037,05-09-13,05-10-13,398937,10550,27,2,2,7,32,9,N/A,0,663
2059,05/15/13,05/29/13,355383,2178,33,2,5,7,32,9,N/A,0,147
2066,05/16/13,06/17/13,1876153,7671,9,2,4,7,10,9,N/A,0,11
3156,04/22/14,04/22/14,316542,9247,46,2,2,7,15,9,N/A,0,493
2078,05/15/13,05/27/13,1599416,8585,35,2,4,7,50,9,N/A,0,6
2085,05/17/13,05/29/13,1723411,11217,52,2,2,7,10,9,N/A,0,936
2102,05/21/13,05/30/13,1871068,10676,22,2,2,7,34,9,N/A,0,433
2111,05/22/13,06/26/13,1708610,10948,3,2,2,7,11,9,N/A,0,452
2269,06/18/13,07-02-13,1708610,671,70,2,4,7,15,9,N/A,0,452
2124,05/27/13,06-05-13,2007926,11980,10,2,2,7,11,9,N/A,0,553
2198,06-07-13,06/26/13,1793043,1680,58,2,2,7,11,9,N/A,0,219
2205,06-10-13,06/26/13,2306657,12727,7,2,2,7,13,9,N/A,0,598
2209,06-10-13,07/30/13,1756169,119,44,2,5,7,15,9,N/A,0,72
8927,01/16/18,01/19/18,334366,11069,4,2,9,7,12,9,N/A,0,432
2324,07/16/13,08-07-13,734423,8484,57,2,2,7,18,9,N/A,0,342
3494,08/18/14,08/18/14,2068769,9393,77,2,6,7,21,9,N/A,0,437
2345,07-10-13,07/31/13,422657,9958,65,2,4,7,13,9,N/A,0,118
2348,07/22/13,09/23/13,2059540,12024,32,2,5,7,10,9,N/A,0,20
2349,07/23/13,08/13/13,1674594,11132,6,2,5,7,10,9,N/A,0,809
2415,08/19/13,09-02-13,351702,8840,66,2,2,7,11,9,N/A,0,455
4235,04-09-15,04/23/15,833258,9559,63,2,5,7,15,9,N/A,0,462
2363,07/29/13,09-09-13,691351,9670,22,2,5,7,32,9,N/A,0,618
2367,07/30/13,07/31/13,634175,8766,71,2,2,7,10,9,N/A,0,332
2389,08-06-13,08/23/13,1674944,157,42,2,2,7,34,9,N/A,0,160
2391,08-07-13,08/16/13,1733868,11870,30,2,2,7,18,9,N/A,0,145
5520,03/30/16,04-06-16,355678,10563,40,2,5,7,21,9,N/A,0,449
2414,08/19/13,09-03-13,580205,11669,41,2,2,7,32,9,N/A,0,219
3881,01/16/15,02/26/15,357716,8116,26,2,5,7,15,9,N/A,0,772
2429,08/26/13,10-10-13,1887525,9546,42,2,2,7,32,9,N/A,0,728
2434,06/26/13,08/28/13,719415,9377,63,2,5,7,11,9,N/A,0,723
2461,09-05-13,09-05-13,463195,11932,16,2,5,7,54,9,N/A,0,282
2484,09-12-13,09-12-13,2419951,10016,45,2,2,7,32,9,N/A,0,917
2492,09/13/13,09/16/13,2481881,11638,37,2,2,7,18,9,N/A,0,53
2496,09/16/13,10/14/13,641379,345,40,2,5,7,15,9,N/A,0,219
2504,09/17/13,09/17/13,2167341,269,46,2,5,7,11,9,N/A,0,461
2505,09/30/13,09/30/13,392342,7979,31,2,5,7,10,9,N/A,0,710
2531,09/20/13,09/25/13,889803,11954,51,2,5,7,54,9,N/A,0,652
2532,09/25/13,09/25/13,889833,8946,3,2,2,7,46,9,N/A,0,175
3716,11/14/14,01/27/15,1750185,2569,14,2,5,7,8,9,N/A,0,31
2549,09/30/13,09/30/13,883790,10984,2,2,6,7,18,9,N/A,0,735
2551,09/30/13,10/14/13,398198,11136,57,2,5,7,15,9,N/A,0,833
6851,03-10-17,03/23/17,372777,10982,78,2,99,7,12,9,N/A,0,846
7668,07-07-17,07-10-17,1999765,1748,27,2,99,7,999,9,N/A,0,592
2576,10-04-13,10-07-13,2311243,11461,44,2,2,7,46,9,N/A,0,259
3481,08-12-14,08-12-14,443952,8919,1,2,4,7,10,9,N/A,0,886
2631,10/18/13,10/22/13,2088769,9715,27,2,2,7,15,9,N/A,0,401
2639,10/21/13,10/21/13,571723,8055,44,2,5,7,10,9,N/A,0,760
2671,11-01-13,11/22/13,1852872,10676,56,2,2,7,18,9,N/A,0,488
2701,11-12-13,11/13/13,495568,2316,14,2,2,7,34,9,N/A,0,652
2727,11/15/13,12/16/13,2039439,1865,20,2,4,7,15,9,N/A,0,256
2746,11/25/13,11/25/13,1805423,10069,8,2,2,7,46,9,N/A,0,519
2781,11/13/13,11/13/13,1818205,1706,32,1,4,7,50,9,N/A,0,898
2857,01-07-14,01/14/14,1785430,2477,40,2,4,7,11,9,N/A,0,88
8967,01/22/18,01/22/18,421010,1526,71,2,9,7,12,9,N/A,0,409
3162,04/24/14,04/24/14,628774,11984,61,2,4,7,15,9,N/A,0,324
9243,03/16/18,03/16/18,466014,753,62,2,9,7,12,9,N/A,0,500
5137,01/15/16,02-02-16,467896,10693,76,2,5,7,33,9,N/A,0,37
3285,06-05-14,06/25/14,1807956,645,31,2,4,7,9,9,N/A,0,118
3290,06-05-14,07-01-14,2053189,12044,52,2,99,7,11,9,N/A,0,326
3371,07-01-14,07-01-14,719624,1256,71,2,4,7,10,9,N/A,0,519
6926,03/28/17,03/31/17,510186,9361,38,2,2,7,18,9,N/A,0,190
4268,04-02-15,04/29/15,1874702,10325,64,2,5,7,3,9,N/A,0,941
4662,08/28/15,08/28/15,1659540,8970,15,2,5,7,15,9,N/A,0,186
3731,11/19/14,12/16/14,2019207,10983,5,2,2,7,11,9,N/A,0,400
3780,12-05-14,12-05-14,1749826,12256,33,2,4,7,21,9,N/A,0,134
9350,04/17/18,05-02-18,552032,11537,43,2,9,7,12,9,N/A,0,753
5184,01/22/16,01/29/16,1732456,10553,28,2,5,7,33,9,N/A,0,877
4173,03/27/15,04/15/15,709300,12299,29,2,4,7,15,9,N/A,0,196
6696,01-10-17,01/24/17,1792181,12334,13,2,99,7,999,9,N/A,0,382
4594,07/28/15,07/28/15,1858726,10892,72,2,5,7,21,9,N/A,0,275
7647,07-05-17,07-06-17,681927,10536,4,2,99,7,12,9,N/A,0,601
4765,09/28/15,10-06-15,2054864,224,20,2,2,7,15,9,N/A,0,320
7112,05/18/17,05/19/17,1893273,9826,46,2,99,7,12,9,N/A,0,861
8281,10-05-17,10-10-17,711190,11078,31,2,99,7,12,9,N/A,0,780
5007,12/17/15,01-12-16,1871788,9359,20,2,5,7,11,9,N/A,0,273
7853,08-02-17,08-02-17,748508,11275,72,2,99,7,999,9,N/A,0,114
5135,01/15/16,02-02-16,1865842,9270,69,2,5,7,33,9,N/A,0,296
6836,03-06-17,03-09-17,1727501,1516,75,2,5,7,12,9,N/A,0,493
5227,01/29/16,02/16/16,2227234,836,73,2,5,7,11,9,N/A,0,371
7852,08-02-17,08-02-17,781568,1253,3,2,99,7,999,9,N/A,0,971
5343,02/17/16,04/26/16,2288598,10973,28,2,5,7,33,9,N/A,0,948
5349,02/18/16,02/18/16,2008335,9051,8,2,5,7,21,9,N/A,0,73
7691,07-10-17,07/19/17,794507,1702,70,2,5,7,12,9,N/A,0,813
6143,10-10-16,10-10-16,1862140,11158,54,1,5,7,25,9,N/A,0,453
5549,04-07-16,04/13/16,1808599,8948,76,2,2,7,10,9,N/A,0,200
5552,04-11-16,04/13/16,1854759,507,31,2,5,7,10,9,N/A,0,668
5699,12/24/15,12/24/15,2163275,1350,32,2,99,7,21,9,N/A,0,456
5721,04/28/16,05/13/16,2068381,8138,70,2,2,7,45,9,N/A,0,586
5860,06/15/16,06/15/16,1901874,9022,66,2,2,7,50,9,N/A,0,17
5941,07/18/16,08/25/16,2088290,10967,64,2,99,7,999,9,N/A,0,957
6027,08/23/16,09-01-16,877074,11083,76,2,5,7,2,9,N/A,0,354
8019,09-07-17,09-12-17,893230,1957,56,2,99,7,12,9,N/A,0,549
6303,12-01-16,12-05-16,2038779,10693,34,2,99,7,999,9,N/A,0,322
6717,01/26/17,02-02-17,1817664,542,51,2,4,7,50,9,N/A,0,269
6906,02-10-17,03/24/17,2218017,10186,35,2,99,7,999,9,N/A,0,361
7082,05-03-17,05-04-17,2068073,12754,72,2,5,7,12,9,N/A,0,3
7804,07/25/17,07/27/17,2096717,2696,68,2,99,7,999,9,N/A,0,635
8870,01-03-18,01-08-18,1780991,9858,32,2,9,7,12,9,N/A,0,820
8655,10/25/17,10/27/17,2072833,12617,68,2,99,7,12,9,N/A,0,836
9117,02/20/18,02/20/18,1814131,8197,30,2,9,7,12,9,N/A,0,715
9092,02-08-18,02/20/18,1836610,11093,29,2,9,7,12,9,N/A,0,771
8843,12/27/17,01-01-18,1886276,601,46,2,99,7,12,9,N/A,0,845
9399,04/24/18,04/25/18,2364629,9370,44,2,9,7,12,9,N/A,0,239
9657,05/24/18,05/29/18,2186608,2555,63,2,9,7,12,9,N/A,0,226
2353,07/24/13,07/24/13,2115226,10152,62,2,7,7,32,9,N/A,0,480
2416,08/19/13,08/26/13,50216,11139,43,2,7,7,32,9,N/A,0,322
6856,03/13/17,03/17/17,52375,11005,76,2,7,7,16,9,N/A,0,378
4943,11/26/15,11/27/15,2119332,9357,26,2,7,7,15,9,N/A,0,215
587,04-02-12,04-09-12,2157040,10553,56,2,7,7,54,9,N/A,0,478
3178,04/29/14,04/29/14,1982297,10073,30,2,7,7,18,9,N/A,0,971
4922,11/19/15,12-02-15,119331,11262,33,2,7,7,50,9,N/A,0,102
2264,07-01-13,07-02-13,262986,11170,43,2,7,7,10,9,N/A,0,538
5776,03/17/16,04-06-16,1791334,10978,36,2,7,7,55,9,N/A,0,576
1205,11/14/12,11/22/12,2054515,542,19,2,7,7,37,9,N/A,0,225
1503,01/16/13,01/16/13,1850046,11621,48,2,7,7,18,9,N/A,0,667
1504,01/16/13,01/17/13,877340,2507,55,2,7,7,42,9,N/A,0,231
1580,01/28/13,02-05-13,1876695,11638,70,2,7,7,15,9,N/A,0,898
1592,01/31/13,02-11-13,2102557,8911,2,2,7,7,34,9,N/A,0,626
3912,01/23/15,01/28/15,466583,868,47,2,7,7,18,9,N/A,0,501
4364,05/13/15,05/27/15,258009,12510,16,2,7,7,11,9,N/A,0,305
1702,02/16/13,03/19/13,1812912,2482,23,2,7,7,9,9,N/A,0,455
2650,10/23/13,10/30/13,270875,839,43,2,7,7,18,9,N/A,0,970
1774,03-01-13,03-05-13,775471,518,35,2,7,7,13,9,N/A,0,261
1790,03-05-13,03-08-13,1942928,11069,15,2,7,7,15,9,N/A,0,578
1849,03/14/13,04-05-13,872427,11030,68,2,7,7,11,9,N/A,0,28
1869,03/21/13,03/27/13,2473185,11087,25,2,7,7,15,9,N/A,0,133
1967,04-12-13,04/30/13,1793038,11154,1,2,7,7,32,9,N/A,0,729
2054,05/13/13,05/15/13,1916627,1548,7,2,7,7,36,9,N/A,0,579
2055,05/14/13,05/16/13,559200,9211,61,2,7,7,15,9,N/A,0,447
2064,05/15/13,05/24/13,2477803,9260,48,2,7,7,46,9,N/A,0,16
5479,03/16/16,03/21/16,317668,189,47,2,7,7,19,9,N/A,0,770
2115,05/22/13,05/29/13,1795338,221,1,2,7,7,10,9,N/A,0,897
2162,06-03-13,06/27/13,1774738,11175,14,2,7,7,32,9,N/A,0,910
2629,10/18/13,10/18/13,327201,10553,60,2,7,7,15,9,N/A,0,283
2195,06-06-13,06/18/13,1793736,11029,53,2,7,7,46,9,N/A,0,71
2204,06-10-13,06/28/13,2118494,11278,66,2,7,7,54,9,N/A,0,39
2554,10-01-13,10-02-13,352098,9646,63,2,7,7,15,9,N/A,0,846
2335,07/17/13,07/18/13,2053176,11973,52,2,7,7,15,9,N/A,0,247
2375,08-01-13,08-01-13,2502137,10107,46,2,7,7,18,9,N/A,0,607
2384,08-06-13,09-09-13,358546,9085,70,2,7,7,42,9,N/A,0,439
2400,08-08-13,08-08-13,1914854,12367,45,2,7,7,18,9,N/A,0,971
2437,08/29/13,08/29/13,1754944,2172,8,2,7,7,18,9,N/A,0,342
2445,09-06-13,10-02-13,2225389,11133,74,2,7,7,54,9,N/A,0,368
2458,09-04-13,09/19/13,657625,10979,43,2,7,7,18,9,N/A,0,181
2463,09-02-13,09-05-13,2106195,9816,52,2,7,7,11,9,N/A,0,254
2464,09-06-13,09/19/13,430559,12334,17,2,7,7,13,9,N/A,0,504
4726,09/17/15,09/18/15,363768,12174,30,2,7,7,18,9,N/A,0,698
2489,09/13/13,09/26/13,1763788,2666,55,2,7,7,15,9,N/A,0,46
2519,09/19/13,09/23/13,454406,9361,13,2,7,7,32,9,N/A,0,944
2581,10-07-13,10-09-13,1850986,9628,34,2,7,7,19,9,N/A,0,782
2610,10/14/13,10/14/13,2018770,187,8,2,7,7,18,9,N/A,0,533
2614,10/15/13,10/22/13,2136277,10297,43,2,7,7,2,9,N/A,0,99
2642,10/22/13,10/22/13,1894776,10507,3,2,7,7,34,9,N/A,0,729
2663,10/29/13,11-06-13,2399549,1491,30,2,7,7,46,9,N/A,0,748
2688,11-07-13,12-10-13,1649666,138,71,2,7,7,15,9,N/A,0,827
2718,11/15/13,11/15/13,2121261,1865,78,2,7,7,46,9,N/A,0,607
2819,12/13/13,12/13/13,2039072,12229,76,2,7,7,46,9,N/A,0,920
4938,11/25/15,01-08-16,422107,1994,32,2,7,7,42,9,N/A,0,379
5750,05/26/16,05/27/16,2205986,1748,74,2,7,7,60,9,N/A,0,374
3117,04-03-14,04-09-14,507364,11171,11,2,7,7,15,9,N/A,0,893
5583,04/14/16,04/28/16,890784,11118,55,2,7,7,50,9,N/A,0,495
4239,04/14/15,04/17/15,719624,10603,22,2,7,7,10,9,N/A,0,519
4356,05-12-15,05/18/15,2142370,2378,74,2,7,7,50,9,N/A,0,648
7014,04-07-17,04-12-17,1851556,10993,21,2,7,7,18,9,N/A,0,735
4725,10-02-15,10-02-15,2016668,10030,16,2,7,7,44,9,N/A,0,283
4981,12-08-15,12-11-15,2434973,10577,72,2,7,7,23,9,N/A,0,725
5152,01/18/16,02-01-16,896034,791,17,2,7,7,33,9,N/A,0,308
7194,06-01-17,06-02-17,820041,12262,43,2,7,7,12,9,N/A,0,991
5584,04-11-16,04/19/16,1865816,125,20,2,7,7,15,9,N/A,0,176
6462,12/30/16,01/16/17,2080283,12367,55,2,7,7,15,9,N/A,0,37
177,02/22/12,03/21/12,1759166,1309,58,1,7,1,10,9,SAT,0,419
212,10/13/11,10/13/11,533106,1419,70,2,7,1,50,9,SAT,0,159
3249,05/23/14,05/27/14,2115226,8919,32,2,7,1,11,9,NSA,0,480
249,12/16/11,12/19/11,1843520,12198,22,2,7,1,46,9,SAT,0,408
301,09/29/11,10/24/11,1840842,9918,51,2,7,1,32,9,NSA,0,661
314,03/13/12,03/15/12,306750,10563,9,1,7,1,40,9,SAT,0,648
6183,10/24/16,10/24/16,1772710,2124,51,2,7,1,18,9,N/A,0,164
424,11/16/11,11/21/11,877169,2335,39,2,7,1,10,9,SAT,0,71
479,12-08-11,12-09-11,1823394,1876,1,2,7,1,10,9,N/A,0,756
483,12-08-11,12/22/11,148431,119,43,2,7,1,10,9,N/A,0,828
5767,01/20/16,01/20/16,84569,12044,21,2,7,1,33,9,N/A,0,330
5251,02-02-16,03/30/16,108117,11134,4,2,7,1,33,9,N/A,0,885
1208,10-02-12,11/15/12,119862,7973,7,2,7,1,15,9,N/A,0,381
790,07-09-12,07/19/12,2206076,2478,39,2,7,1,32,9,SAT,0,230
4649,08/20/15,08/21/15,1900610,10147,2,2,7,1,21,9,N/A,0,482
3360,06/26/14,07-02-14,2257726,978,14,2,7,1,21,9,SAT,0,572
1001,09/26/12,09/26/12,2052828,1462,32,1,7,1,32,9,N/A,0,922
3090,03/24/14,03/24/14,217424,12563,45,2,7,1,15,9,N/A,0,155
4625,08-07-15,08/14/15,1834731,7797,30,2,7,1,15,9,N/A,0,417
4226,04-07-15,04-08-15,1800005,1079,68,2,7,1,21,9,SAT,0,296
3958,02-05-15,02/26/15,566327,2614,53,2,7,1,15,9,N/A,0,766
4966,12-02-15,01/15/16,275610,11077,30,2,7,1,21,9,SAT,0,197
3818,12/16/14,12/31/14,1690035,9395,40,2,7,1,21,9,SAT,0,301
4192,03/30/15,04-02-15,746152,11066,32,2,7,1,21,9,SAT,0,500
3581,09/23/14,09/24/14,1859008,9998,63,2,7,1,21,9,N/A,0,267
5533,04-04-16,05/16/16,316921,10989,2,2,7,1,15,9,N/A,0,730
3872,01/15/15,03-11-15,323605,10637,43,2,7,1,21,9,SAT,0,385
5827,05-05-16,06-09-16,325090,12769,9,2,7,1,33,9,N/A,0,943
3451,07/16/14,07/31/14,341827,10073,43,2,7,1,21,9,SAT,0,804
3388,06-05-14,06-06-14,836638,1875,7,2,7,1,15,9,SAT,0,891
5247,02-02-16,02-10-16,406210,10982,41,2,7,1,10,9,SAT,0,742
3447,07/22/14,07/29/14,411896,11715,16,2,7,1,21,9,SAT,0,36
3480,08-11-14,08/14/14,2100987,11653,49,2,7,1,1,9,SAT,0,626
4423,05/26/15,05/27/15,440967,8432,34,2,7,1,21,9,SAT,0,739
3165,04/25/14,05-02-14,714448,2659,30,2,7,1,34,9,N/A,0,444
5947,07/19/16,07/25/16,1700492,9204,40,2,7,1,15,9,N/A,0,827
3231,05/20/14,06-06-14,644706,601,61,2,7,1,15,9,N/A,0,459
3256,06/18/14,07-01-14,2008276,10225,20,2,7,1,15,9,SAT,0,551
3273,06-03-14,06-04-14,851385,9361,23,2,7,1,10,9,SAT,0,213
